DocId,V Type,Voucher Type,Entry No,Entry Date,Customer,Party Bill No,Party Bill Date,TaxableValue,CGSTAmt,SGSTAmt,IGSTAmt,UGSTAmt,Net Amt,Approved By,Site Code,V Prefix,Row No,Type
PBGR-2024---461,PBGRL,Purchase Bill GST (RM Local),16050004,16/05/2024,GREENPACK INDUSTRIES - Creditors,2425103174,16/05/2024,77945,1948.63,1948.63,0,0,82661,BHAGWAT,HO,2024,691,RAW
PBGR-2024---462,PBGRL,Purchase Bill GST (RM Local),16050005,16/05/2024,P J TRADING COMPANY,248,16/05/2024,425980,10649.5,10649.5,0,0,447279,BHAGWAT,HO,2024,692,RAW
PBGR-2024---463,PBGRL,Purchase Bill GST (RM Local),16050006,16/05/2024,P J TRADING COMPANY,240,15/05/2024,150390,3759.75,3759.75,0,0,157910,BHAGWAT,HO,2024,693,RAW
PBGR-2024---498,PBGRL,Purchase Bill GST (RM Local),16050007,16/05/2024,ANAS ENTERPRISES,195/2024-25,16/05/2024,91432.5,2285.81,2285.81,0,0,96004,BHAGWAT,HO,2024,694,RAW
PBGR-2024---538,PBGRL,Purchase Bill GST (RM Local),16050008,16/05/2024,ANAS ENTERPRISES,193/2024-25,16/02/2024,92735,2318.38,2318.38,0,0,97372,BHAGWAT,HO,2024,695,RAW
PBGR-2024---685,PBGRL,Purchase Bill GST (RM Local),16050009,16/05/2024,WESTERN COAL FIELDS LTD,9270051495,14/05/2024,116225.18,2905.63,2905.63,0,0,136128,BHAGWAT,HO,2024,696,COAL
PBGST-2024---144,PBGST,Purchase Bill Against GST (Stores),17050001,17/05/2024,SHREE TRANSMISSION,ST/24-25/147,17/05/2024,16798.88,1511.9,1511.9,0,0,19823,NILESH,HO,2024,697,STORE
PBGST-2024---161,PBGST,Purchase Bill Against GST (Stores),17050002,17/05/2024,SAYONA ENGINEERS,68,15/05/2024,7500,0,0,1350,0,8850,NILESH,HO,2024,698,STORE
PBGST-2024---169,PBGST,Purchase Bill Against GST (Stores),17050003,17/05/2024,J K PAPER AND TUBES,2024-25/229,15/05/2024,245120,22060.8,22060.8,0,0,289242,NILESH,HO,2024,699,STORE
PBGST-2024---184,PBGST,Purchase Bill Against GST (Stores),17050004,17/05/2024,SHREE TRANSMISSION,ST/24-25/148,17/05/2024,3914.2,352.28,352.28,0,0,4619,NILESH,HO,2024,700,STORE
PBGST-2024---208,PBGST,Purchase Bill Against GST (Stores),17050005,17/05/2024,SHREE CHLORATES PRIVATE LIMITED ,304/24,14/05/2024,48000,0,0,8640,0,56640,NILESH,HO,2024,701,STORE
PBGR-2024---460,PBGRL,Purchase Bill GST (RM Local),17050001,17/05/2024,DEEKAY & CO.,MAY/398/24-25,14/05/2024,242346.52,6058.66,6058.66,0,0,272640,BHAGWAT,HO,2024,702,COAL
PBGR-2024---466,PBGRL,Purchase Bill GST (RM Local),17050002,17/05/2024,AKASHDEEP TRADERS,GST/151/24-25,17/05/2024,415398,10384.96,10384.96,0,0,436168,BHAGWAT,HO,2024,703,RAW
PBGR-2024---467,PBGRL,Purchase Bill GST (RM Local),17050003,17/05/2024,GREENPACK INDUSTRIES - Creditors,2425103294,17/05/2024,75565,1889.13,1889.13,0,0,80137,BHAGWAT,HO,2024,704,RAW
PBGR-2024---468,PBGRL,Purchase Bill GST (RM Local),17050004,17/05/2024,PATEL ENTERPRISES,4838,17/05/2024,176480,4412,4412,0,0,185304,BHAGWAT,HO,2024,705,RAW
PBGR-2024---469,PBGRL,Purchase Bill GST (RM Local),17050005,17/05/2024,Vijay Traders- CRS,WKP/2024-25/0906,17/05/2024,157890,3947.25,3947.25,0,0,165785,BHAGWAT,HO,2024,706,RAW
PBGR-2024---470,PBGRL,Purchase Bill GST (RM Local),17050006,17/05/2024,Vijay Traders- CRS,WKP/2024-25/0894,17/05/2024,17680,442,442,0,0,18564,BHAGWAT,HO,2024,707,RAW
PBGR-2024---476,PBGRL,Purchase Bill GST (RM Local),17050007,17/05/2024,PAWAN PUTRA ENTERPRISES,24-25/49,17/05/2024,88462.5,2211.57,2211.57,0,0,92886,BHAGWAT,HO,2024,708,RAW
PBGR-2024---483,PBGRL,Purchase Bill GST (RM Local),17050008,17/05/2024,P J TRADING COMPANY,260,17/05/2024,87380,2184.5,2184.5,0,0,91749,BHAGWAT,HO,2024,709,RAW
PBGR-2024---497,PBGRL,Purchase Bill GST (RM Local),17050009,17/05/2024,P J TRADING COMPANY,244,16/05/2024,159030,3975.75,3975.75,0,0,166982,BHAGWAT,HO,2024,710,RAW
PBGR-2024---513,PBGRL,Purchase Bill GST (RM Local),17050010,17/05/2024,S A ENTERPRISES,48,16/05/2024,46240,1156,1156,0,0,48552,BHAGWAT,HO,2024,711,RAW
PBGR-2024---687,PBGRL,Purchase Bill GST (RM Local),17050011,17/05/2024,WESTERN COAL FIELDS LTD,9280074890,15/05/2024,120733.73,3018.34,3018.34,0,0,139070,BHAGWAT,HO,2024,712,COAL
PBGST-2024---176,PBGST,Purchase Bill Against GST (Stores),18050001,18/05/2024,MAHESH FURNITURE & WORKS,298,18/05/2024,27000,1620,1620,0,0,30240,NILESH,HO,2024,713,STORE
PBGST-2024---177,PBGST,Purchase Bill Against GST (Stores),18050002,18/05/2024,SJP AUTO LUBES,W192,18/05/2024,61040,5493.6,5493.6,0,0,72027,NILESH,HO,2024,714,STORE
PBGST-2024---200,PBGST,Purchase Bill Against GST (Stores),18050003,18/05/2024,NAVKAR INDUSTRIAL LUBE SERVICE,101,16/05/2024,21420,1927.8,1927.8,0,0,25276,NILESH,HO,2024,715,STORE
PBGST-2024---206,PBGST,Purchase Bill Against GST (Stores),18050004,18/05/2024,SHREE SAI INDUSTRIES ,SSI/033/24-25,16/05/2024,90000,0,0,16200,0,106200,NILESH,HO,2024,716,STORE
PBGST-2024---207,PBGST,Purchase Bill Against GST (Stores),18050005,18/05/2024,STANDARD ACID AND CHEMICAL COMPANY,575/24-25,18/05/2024,13200,1188,1188,0,0,15576,NILESH,HO,2024,717,STORE
PBGR-2024---471,PBGRL,Purchase Bill GST (RM Local),18050001,18/05/2024,Vijay Traders- CRS,WKP/2024-25/0918,18/05/2024,454663.5,11366.59,11366.59,0,0,477397,BHAGWAT,HO,2024,718,RAW
PBGR-2024---472,PBGRL,Purchase Bill GST (RM Local),18050002,18/05/2024,Vijay Traders- CRS,WKP/2024-25/0916,18/05/2024,458506.5,11462.66,11462.66,0,0,481432,BHAGWAT,HO,2024,719,RAW
PBGR-2024---473,PBGRL,Purchase Bill GST (RM Local),18050003,18/05/2024,Vijay Traders- CRS,WKP/2024-25/0928,18/05/2024,164880,4122,4122,0,0,173124,BHAGWAT,HO,2024,720,RAW
PBGR-2024---474,PBGRL,Purchase Bill GST (RM Local),18050004,18/05/2024,Vijay Traders- CRS,WKP/2024-25/0917,18/05/2024,467748,11693.7,11693.7,0,0,491135,BHAGWAT,HO,2024,721,RAW
PBGR-2024---475,PBGRL,Purchase Bill GST (RM Local),18050005,18/05/2024,PAWAN PUTRA ENTERPRISES,24-25/50,18/05/2024,79740,1993.5,1993.5,0,0,83727,BHAGWAT,HO,2024,722,RAW
PBGR-2024---478,PBGRL,Purchase Bill GST (RM Local),18050006,18/05/2024,PATEL ENTERPRISES,4839,18/05/2024,191900,4797.5,4797.5,0,0,201495,BHAGWAT,HO,2024,723,RAW
PBGR-2024---482,PBGRL,Purchase Bill GST (RM Local),18050007,18/05/2024,Mariya Enterprises,231,18/05/2024,45560,1139,1139,0,0,47838,BHAGWAT,HO,2024,724,RAW
PBGR-2024---484,PBGRL,Purchase Bill GST (RM Local),18050008,18/05/2024,P J TRADING COMPANY,257,17/05/2024,123660,3091.5,3091.5,0,0,129843,BHAGWAT,HO,2024,725,RAW
PBGR-2024---485,PBGRL,Purchase Bill GST (RM Local),18050009,18/05/2024,GREENPACK INDUSTRIES - Creditors,2425103389,18/05/2024,70210,1755.25,1755.25,0,0,74458,BHAGWAT,HO,2024,726,RAW
PBGR-2024---494,PBGRL,Purchase Bill GST (RM Local),18050010,18/05/2024,AKANKSHA PLAST-N-PRINT PVT LTD- CRS,GST/24-25/263,18/05/2024,32662.5,816.56,816.56,0,0,34623,BHAGWAT,HO,2024,727,RAW
PBGR-2024---495,PBGRL,Purchase Bill GST (RM Local),18050011,18/05/2024,P J TRADING COMPANY,253,17/05/2024,110790,2769.75,2769.75,0,0,116330,BHAGWAT,HO,2024,728,RAW
PBGR-2024---511,PBGRL,Purchase Bill GST (RM Local),18050012,18/05/2024,P J TRADING COMPANY,268,18/05/2024,552710,13817.75,13817.75,0,0,580346,BHAGWAT,HO,2024,729,RAW
PBGR-2024---512,PBGRL,Purchase Bill GST (RM Local),18050013,18/05/2024,P J TRADING COMPANY,256,17/05/2024,160360,4009,4009,0,0,168378,BHAGWAT,HO,2024,730,RAW
PBGR-2024---522,PBGRL,Purchase Bill GST (RM Local),18050014,18/05/2024,ANAS ENTERPRISES,209/2024-25,18/05/2024,232870,5821.75,5821.75,0,0,244514,BHAGWAT,HO,2024,731,RAW
PBGR-2024---523,PBGRL,Purchase Bill GST (RM Local),18050015,18/05/2024,ANAS ENTERPRISES,210/2024-25,18/05/2024,102382.5,2559.56,2559.56,0,0,107502,BHAGWAT,HO,2024,732,RAW
PBGR-2024---614,PBGRL,Purchase Bill GST (RM Local),18050016,18/05/2024,AKASHDEEP TRADERS,GST/152/24-25,18/05/2024,711080,17777.02,17777.02,0,0,746634,BHAGWAT,HO,2024,733,RAW
PBGR-2024---674,PBGRL,Purchase Bill GST (RM Local),18050017,18/05/2024,P J TRADING COMPANY,258,17/05/2024,164920,4123,4123,0,0,173166,BHAGWAT,HO,2024,734,RAW
PBGR-2024---682,PBGRL,Purchase Bill GST (RM Local),18050018,18/05/2024,WESTERN COAL FIELDS LTD,9280075081,18/05/2024,136125.27,3403.13,3403.13,0,0,157196,BHAGWAT,HO,2024,735,COAL
PBGR-2024---686,PBGRL,Purchase Bill GST (RM Local),18050019,18/05/2024,WESTERN COAL FIELDS LTD,9280075002,18/05/2024,115040.59,2876.01,2876.01,0,0,132513,BHAGWAT,HO,2024,736,COAL
PBGR-2024---859,PBGRL,Purchase Bill GST (RM Local),18050020,18/05/2024,MAHARASHTRA STATE MINING CORPORATION,COALDIS242500398,18/05/2024,62537.05,1563.43,1563.43,0,0,72928,BHAGWAT,HO,2024,737,RAW
PBGR-2024---477,PBGRL,Purchase Bill GST (RM Local),19050001,19/05/2024,PAWAN PUTRA ENTERPRISES,24-25/53,19/05/2024,39725,993.13,993.13,0,0,41711,BHAGWAT,HO,2024,738,RAW
PBGR-2024---479,PBGRL,Purchase Bill GST (RM Local),19050002,19/05/2024,PATEL ENTERPRISES,4842,19/05/2024,168130,4203.25,4203.25,0,0,176537,BHAGWAT,HO,2024,739,RAW
PBGR-2024---480,PBGRL,Purchase Bill GST (RM Local),19050003,19/05/2024,PATEL ENTERPRISES,4843,19/05/2024,174085,4352.13,4352.13,0,0,182789,BHAGWAT,HO,2024,740,RAW
PBGR-2024---481,PBGRL,Purchase Bill GST (RM Local),19050004,19/05/2024,PATEL ENTERPRISES,4835,19/05/2024,186110,4652.75,4652.75,0,0,195416,BHAGWAT,HO,2024,741,RAW
PBGR-2024---486,PBGRL,Purchase Bill GST (RM Local),19050005,19/05/2024,GREENPACK INDUSTRIES - Creditors,2425103429,18/05/2024,29580,739.5,739.5,0,0,31369,BHAGWAT,HO,2024,742,RAW
PBGR-2024---496,PBGRL,Purchase Bill GST (RM Local),19050006,19/05/2024,P J TRADING COMPANY,259,19/05/2024,152280,3807,3807,0,0,159894,BHAGWAT,HO,2024,743,RAW
PBGR-2024---501,PBGRL,Purchase Bill GST (RM Local),19050007,19/05/2024,AKASHDEEP TRADERS,GST/160/24-25,19/05/2024,304064.5,7601.61,7601.61,0,0,319268,BHAGWAT,HO,2024,744,RAW
PBGR-2024---510,PBGRL,Purchase Bill GST (RM Local),19050008,19/05/2024,P J TRADING COMPANY,280,19/05/2024,551300,13782.5,13782.5,0,0,578865,BHAGWAT,HO,2024,745,RAW
PBGR-2024---514,PBGRL,Purchase Bill GST (RM Local),19050009,19/05/2024,S A ENTERPRISES,51,18/05/2024,48365,1209.13,1209.13,0,0,50783,BHAGWAT,HO,2024,746,RAW
PBGR-2024---525,PBGRL,Purchase Bill GST (RM Local),19050010,19/05/2024,Vijay Traders- CRS,WKP/2024-25/0935,19/05/2024,180180,4504.5,4504.5,0,0,189189,BHAGWAT,HO,2024,747,RAW
PBGR-2024---526,PBGRL,Purchase Bill GST (RM Local),19050011,19/05/2024,Vijay Traders- CRS,WKP/224-25/0943,19/05/2024,180864,4521.6,4521.6,0,0,189907,BHAGWAT,HO,2024,748,RAW
PBGR-2024---527,PBGRL,Purchase Bill GST (RM Local),19050012,19/05/2024,Vijay Traders- CRS,WKP/2024-25/0944,19/05/2024,16490,412.25,412.25,0,0,17315,BHAGWAT,HO,2024,749,RAW
PBGR-2024---528,PBGRL,Purchase Bill GST (RM Local),19050013,19/05/2024,Vijay Traders- CRS,WKP/2024-25/0945,19/05/2024,126540,3163.5,3163.5,0,0,132867,BHAGWAT,HO,2024,750,RAW
PBGR-2024---529,PBGRL,Purchase Bill GST (RM Local),19050014,19/05/2024,Vijay Traders- CRS,WKP/2024-25/0946,19/05/2024,135605,3390.13,3390.13,0,0,142385,BHAGWAT,HO,2024,751,RAW
PBGR-2024---530,PBGRL,Purchase Bill GST (RM Local),19050015,19/05/2024,Vijay Traders- CRS,WKP/2024-25/0947,19/05/2024,542961,13574.03,13574.03,0,0,570109,BHAGWAT,HO,2024,752,RAW
PBGR-2024---683,PBGRL,Purchase Bill GST (RM Local),19050016,19/05/2024,WESTERN COAL FIELDS LTD,9280075175,18/05/2024,137145.66,3428.64,3428.64,0,0,157975,BHAGWAT,HO,2024,753,COAL
PBGR-2024---695,PBGRL,Purchase Bill GST (RM Local),19050017,19/05/2024,WESTERN COAL FIELDS LTD,9280075176,18/05/2024,134941.91,3373.55,3373.55,0,0,155829,BHAGWAT,HO,2024,754,COAL
PBGST-2024---145,PBGST,Purchase Bill Against GST (Stores),20050001,20/05/2024,GITANJALI INDUSTRIAL MART PVT.LTD,GIM0486,20/05/2024,35591.6,3203.24,3203.24,0,0,41998,NILESH,HO,2024,755,STORE
PBGST-2024---146,PBGST,Purchase Bill Against GST (Stores),20050002,20/05/2024,SBR STEELS PRIVATE LIMITED,SBR/24-25/655,06/05/2024,32658.8,2939.3,2939.3,0,0,38537,NILESH,HO,2024,756,STORE
